foto,alt,data_name,numdovoo,nomedovoo,pasta1,pasta2,mrk_folder,FlightYawDegree,abrupt_change_flag,LRFStatus,GimbalRollDegree,format,GpsStatus,DroneModel,dt_time,segmentos_total,light_source_classification,distance_3d_previous,ExifImageHeight,photogrammetry_quality_index,trajectory_smoothness,incidence_angle,LRFTargetAlt,speed_variation_index,DateTimeOriginal,file,YResolution,CameraSerialNumber,FNumber,dt_date,gimbal_angular_velocity,linear_velocity_instant,RtkDiffAge,rtk_effective_precision,FlightXSpeed,ShutterSpeedValue,FocusDistance,ShutterCount,path,LRFTargetAbsAlt,yaw_alignment_error,avg_velocity_between_photos,shutter_life_pct,FolderLevel2,LensTemperature,geodesic_distance_previous,AltitudeType,CaptureUUID,GimbalYawDegree,RtkStdHgt,FlightRollDegree,DigitalZoomRatio,speed_3d_kmh,dt_full,GPSMapDatum,RtkStdLon,LensPosition,predicted_overlap,SensorFPS,Model,FlightName,is_ideal_overlap,LRFTargetLon,orthorectification_potential,lon,ExposureMode,DroneSerialNumber,XResolution,mrk_path,ISOSpeedRatings,motion_blur_risk,FlightPitchDegree,DewarpFlag,displacement_direction,SensorTemperature,total_heat_index,AbsoluteAltitude,FlightZSpeed,RelativeAltitude,FileType,ExposureTime,RtkStdLat,UTCAtExposure,capture_efficiency,vertical_stability,LRFTargetDistance,exposure_value_ev,LRFTargetLat,PictureQuality,RtkFlag,size_mb,rtk_stability_score,estimated_coverage,lat,ApertureValue,ground_sample_distance_cm,GimbalOffset,ExifImageWidth,Software,LensSpecification,FocalLength,MaxApertureValue,GimbalPitchDegree,FlightYSpeed,RecommendedExposureIndex,mrk_file,strip_id,3DSpeed,LightSource,light_consistency,GpsLatitude,ExposureProgram,time_since_previous,FlightNumber,GpsLongitude,FolderLevel1,WhiteBalanceCCT
144,986.003,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.008","3956","75","0.0","98.6","0.000","0.0032",2026:04:01 13:37:14,DJI_20260401133714_0144_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","45.0","14.8314","1.00000",Alta,"14.1","8.9658","15371","51498",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133714_0144_V.JPG,"0.000","18.0","0.002","12.8745",NULL,,"0.0",RtkAlt,,"+162.40","0.03170","-0.10","1.0","53.4","202604011337",WGS-84,"0.01215",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"160","0.3066","-8.60",,"0.0",,"0.0","+986.003","0.0","+186.155",.JPG,"0.002","0.01142",2026-04-01T16:37:32.825359,"0.0","0.008","0.000","11.9366","0.0000000","90","50","14.18","99.9947","(600.9083, 450.226)",,"2.97","9.6737","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 39.0, 47.4755)","2","4.0","001","(45.0, 38.0, 6.2979)",DJI_202604011322_001_m2,
145,985.998,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.005","3956","75","0.0","98.6","0.000","0.0",2026:04:01 13:37:17,DJI_20260401133717_0145_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0","14.8314","1.40000",Alta,"14.1","8.9658","15371","51499",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133717_0145_V.JPG,"0.000","18.0","0.0017","12.8747",NULL,,"0.0",RtkAlt,,"+162.40","0.03144","-0.40","1.0","53.4","202604011337",WGS-84,"0.01200",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"160","0.3066","-8.60",,"0.0",,"0.0","+985.998","0.0","+186.151",.JPG,"0.002","0.01120",2026-04-01T16:37:36.131306,"0.0","0.005","0.000","11.9366","0.0000000","90","50","14.21","99.979","(600.9052, 450.2237)",,"2.97","9.6737","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 39.0, 45.9513)","2","3.0","001","(45.0, 38.0, 6.8069)",DJI_202604011322_001_m2,
146,986.011,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.013","3956","75","0.0","98.6","0.000","0.0032",2026:04:01 13:37:20,DJI_20260401133720_0146_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","60.0","14.9265","1.60000",Alta,"14.2","8.9658","15371","51500",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133720_0146_V.JPG,"0.000","18.0","0.0043","12.875",NULL,,"0.0",RtkAlt,,"-17.60","0.03155","-0.60","1.0","53.7","202604011337",WGS-84,"0.01206",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"170","0.3086","-8.70",,"0.0",,"0.0","+986.011","0.0","+186.164",.JPG,"0.002","0.01120",2026-04-01T16:37:39.413137,"0.0","0.013","0.000","11.9366","0.0000000","90","50","14.59","99.9943","(600.9131, 450.2296)",,"2.97","9.6738","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.9265","1",Unknown,"(13.0, 39.0, 44.439)","2","3.0","001","(45.0, 38.0, 7.3126)",DJI_202604011322_001_m2,
147,985.999,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.012","3956","75","0.0","98.2","0.000","0.0032",2026:04:01 13:37:24,DJI_20260401133724_0147_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0","14.8314","1.00000",Alta,"14.1","8.9658","15371","51501",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133724_0147_V.JPG,"0.000","18.0","0.003","12.8752",NULL,,"0.0",RtkAlt,,"-17.60","0.03148","+0.00","1.0","53.4","202604011337",WGS-84,"0.01208",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"170","0.3066","-8.30",,"0.0",,"0.0","+985.999","0.0","+186.153",.JPG,"0.002","0.01124",2026-04-01T16:37:42.738198,"0.0","0.012","0.000","11.9366","0.0000000","90","50","14.94","99.9997","(600.9058, 450.2241)",,"2.97","9.6737","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 39.0, 42.9061)","2","4.0","001","(45.0, 38.0, 7.8255)",DJI_202604011322_001_m2,
148,985.99,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.009","3956","75","0.0","99.2","0.000","0.0",2026:04:01 13:37:27,DJI_20260401133727_0148_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","60.0","14.8314","1.20000",Alta,"14.1","8.9658","15371","51502",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133727_0148_V.JPG,"0.000","18.0","0.003","12.8755",NULL,,"0.0",RtkAlt,,"+162.40","0.03150","-1.00","1.0","53.4","202604011337",WGS-84,"0.01203",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"190","0.3066","-9.20",,"0.0",,"0.0","+985.990","0.0","+186.148",.JPG,"0.002","0.01119",2026-04-01T16:37:46.010022,"0.0","0.009","0.000","11.9366","0.0000000","90","50","15.31","99.9973","(600.9003, 450.22)",,"2.97","9.6736","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 39.0, 41.3977)","2","3.0","001","(45.0, 38.0, 8.3303)",DJI_202604011322_001_m2,
149,985.988,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.002","3956","75","0.0","99.0","0.000","0.0",2026:04:01 13:37:30,DJI_20260401133730_0149_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0","14.8314","1.40000",Alta,"14.1","8.9658","15371","51503",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133730_0149_V.JPG,"0.000","18.0","0.0007","12.8758",NULL,,"0.0",RtkAlt,,"+162.40","0.03190","+0.10","1.0","53.4","202604011337",WGS-84,"0.01207",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"200","0.3066","-9.00",,"0.0",,"0.0","+985.988","0.0","+186.144",.JPG,"0.002","0.01127",2026-04-01T16:37:49.306861,"0.0","0.002","0.000","11.9366","0.0000000","90","50","15.09","99.9827","(600.8991, 450.2191)",,"2.97","9.6736","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 39.0, 39.8772)","2","3.0","001","(45.0, 38.0, 8.8405)",DJI_202604011322_001_m2,
150,985.978,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.01","3956","75","0.0","98.8","0.000","0.0032",2026:04:01 13:37:33,DJI_20260401133733_0150_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","60.0","14.9265","0.80000",Alta,"14.2","8.9658","15371","51504",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133733_0150_V.JPG,"0.000","18.0","0.0033","12.876",NULL,,"0.0",RtkAlt,,"-17.60","0.03164","+0.00","1.0","53.7","202604011337",WGS-84,"0.01215",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"200","0.3086","-8.90",,"0.0",,"0.0","+985.978","0.0","+186.131",.JPG,"0.002","0.01124",2026-04-01T16:37:52.595058,"0.0","0.01","0.000","11.9366","0.0000000","90","50","14.64","99.993","(600.893, 450.2145)",,"2.97","9.6735","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.9265","1",Unknown,"(13.0, 39.0, 38.3619)","2","3.0","001","(45.0, 38.0, 9.3472)",DJI_202604011322_001_m2,
151,985.982,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.004","3956","75","0.0","98.7","0.000","0.001",2026:04:01 13:37:37,DJI_20260401133737_0151_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","45.0","14.896","1.00000",Alta,"14.2","8.9658","15371","51505",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133737_0151_V.JPG,"0.000","18.0","0.001","12.8763",NULL,,"0.0",RtkAlt,,"+162.40","0.03145","+0.60","1.0","53.6","202604011337",WGS-84,"0.01210",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"210","0.308","-8.70",,"0.0",,"0.0","+985.982","0.0","+186.140",.JPG,"0.002","0.01125",2026-04-01T16:37:55.928775,"0.0","0.004","0.000","11.9366","0.0000000","90","50","14.02","99.9923","(600.8955, 450.2164)",,"2.97","9.6735","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-4.5",,,"1","14.896","1",Unknown,"(13.0, 39.0, 36.8262)","2","4.0","001","(45.0, 38.0, 9.8623)",DJI_202604011322_001_m2,
152,985.991,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.009","3956","75","0.0","99.0","0.000","0.0",2026:04:01 13:37:40,DJI_20260401133740_0152_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0","14.896","1.40000",Alta,"14.2","8.9658","15371","51506",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133740_0152_V.JPG,"0.000","18.0","0.003","12.8765",NULL,,"0.0",RtkAlt,,"+162.40","0.03119","-0.20","1.0","53.6","202604011337",WGS-84,"0.01187",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"200","0.308","-9.00",,"0.0",,"0.0","+985.991","0.0","+186.140",.JPG,"0.002","0.01106",2026-04-01T16:37:59.211512,"0.0","0.009","0.000","11.9366","0.0000000","90","50","13.67","99.9773","(600.9009, 450.2205)",,"2.97","9.6736","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-4.5",,,"1","14.896","1",Unknown,"(13.0, 39.0, 35.3127)","2","3.0","001","(45.0, 38.0, 10.3665)",DJI_202604011322_001_m2,
153,985.985,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.006","3956","75","0.0","99.5","0.000","0.001",2026:04:01 13:37:43,DJI_20260401133743_0153_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","60.0","14.9265","0.80000",Alta,"14.2","8.9658","15371","51507",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133743_0153_V.JPG,"0.000","18.0","0.002","12.8768",NULL,,"0.0",RtkAlt,,"-17.60","0.03117","-0.40","1.0","53.7","202604011337",WGS-84,"0.01186",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"200","0.3086","-9.60",,"0.0",,"0.0","+985.985","0.0","+186.151",.JPG,"0.002","0.01107",2026-04-01T16:38:02.536133,"0.0","0.006","0.000","11.9366","0.0000000","90","50","13.61","99.9993","(600.8973, 450.2177)",,"2.97","9.6735","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.9265","1",Unknown,"(13.0, 39.0, 33.7789)","2","3.0","001","(45.0, 38.0, 10.8762)",DJI_202604011322_001_m2,
154,985.986,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.001","3956","75","0.0","99.3","0.000","0.0032",2026:04:01 13:37:47,DJI_20260401133747_0154_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0","14.8314","1.00000",Alta,"14.1","8.9658","15371","51508",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133747_0154_V.JPG,"0.000","18.0","0.0002","12.877",NULL,,"0.0",RtkAlt,,"-17.60","0.03125","-0.70","1.0","53.4","202604011337",WGS-84,"0.01196",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"200","0.3066","-9.40",,"0.0",,"0.0","+985.986","0.0","+186.146",.JPG,"0.002","0.01115",2026-04-01T16:38:05.826602,"0.0","0.001","0.000","11.9366","0.0000000","90","50","13.56","99.9913","(600.8979, 450.2182)",,"2.97","9.6735","0.4","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 39.0, 32.2591)","2","4.0","001","(45.0, 38.0, 11.383)",DJI_202604011322_001_m2,
155,985.978,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.10",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.008","3956","75","0.0","99.4","0.000","0.0",2026:04:01 13:37:50,DJI_20260401133750_0155_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.0","14.8314","1.20000",Alta,"14.1","8.9658","15371","51509",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133750_0155_V.JPG,"0.000","18.1","0.0027","12.8773",NULL,,"0.0",RtkAlt,,"-17.60","0.03129","+0.60","1.0","53.4","202604011337",WGS-84,"0.01188",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"200","0.3066","-9.50",,"0.0",,"0.0","+985.978","0.0","+186.136",.JPG,"0.002","0.01109",2026-04-01T16:38:09.117076,"0.0","0.008","0.000","11.9366","0.0000000","90","50","13.52","99.9967","(600.893, 450.2145)",,"2.97","9.6735","0.5","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","-4.6",,,"1","14.8314","1",Unknown,"(13.0, 39.0, 30.7428)","2","3.0","001","(45.0, 38.0, 11.8915)",DJI_202604011322_001_m2,
156,986.001,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-18.40",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.023","3956","75","0.0","61.2","0.000","0.2354",2026:04:01 13:37:54,DJI_20260401133754_0156_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","44.5","9.1788","1.00000",Alta,"8.4","8.9658","15371","51510",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133754_0156_V.JPG,"0.000","18.4","0.0058","12.8775",NULL,,"0.0",RtkAlt,,"+164.40","0.03108","-9.70","1.0","33.0","202604011337",WGS-84,"0.01181",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"200","0.1898","+28.80",,"0.0",,"0.0","+986.001","0.0","+186.101",.JPG,"0.002","0.01128",2026-04-01T16:38:12.775275,"0.0","0.023","0.000","11.9366","0.0000000","90","50","13.52","99.997","(600.907, 450.225)",,"2.97","9.6737","2.8","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-3.7",,,"1","9.1788","1",Unknown,"(13.0, 39.0, 29.1635)","2","4.0","001","(45.0, 38.0, 12.4287)",DJI_202604011322_001_m2,
157,985.913,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"-107.90",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1337",,Daylight,"0.088","3956","75","0.0","107.4","0.000","0.1087",2026:04:01 13:37:59,DJI_20260401133759_0157_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","18.42","11.418","1.60000",Alta,"-3.4","8.9658","15371","51511",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133759_0157_V.JPG,"0.000","107.9","0.0176","12.8777",NULL,,"0.0",RtkAlt,,"+72.30","0.03131","-4.90","1.0","41.1","202604011337",WGS-84,"0.01194",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"230","0.2361","-17.40",,"0.0",,"0.0","+985.913","0.0","+186.093",.JPG,"0.002","0.01153",2026-04-01T16:38:18.451463,"0.0","0.088","0.000","11.9366","0.0000000","90","50","13.71","99.9797","(600.8534, 450.1849)",,"2.97","9.6728","0.2","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","-10.9",,,"1","11.418","1",Unknown,"(13.0, 39.0, 29.1997)","2","5.0","001","(45.0, 38.0, 13.7782)",DJI_202604011322_001_m2,
158,986,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"+163.20",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1338",,Daylight,"0.087","3956","75","0.0","104.8","0.000","0.2659",2026:04:01 13:38:05,DJI_20260401133805_0158_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","15.3333","6.6219","1.00000",Alta,"-6.4","8.9658","15371","51512",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133805_0158_V.JPG,"0.000","163.2","0.0145","12.878",NULL,,"0.0",RtkAlt,,"+164.30","0.03424","-1.90","1.0","23.8","202604011338",WGS-84,"0.01215",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"200","0.1369","-14.90",,"0.0",,"0.0","+986.000","0.0","+186.166",.JPG,"0.002","0.01227",2026-04-01T16:38:23.785402,"0.0","0.087","0.000","11.9366","0.0000000","90","50","13.46","99.8707","(600.9064, 450.2246)",,"2.97","9.6737","1.1","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","1.7",,,"1","6.6219","1",Unknown,"(13.0, 39.0, 30.0227)","2","6.0","001","(45.0, 38.0, 14.8912)",DJI_202604011322_001_m2,
159,985.868,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"+161.90",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1338",,Daylight,"0.132","3956","75","0.0","112.2","0.000","0.3378",2026:04:01 13:38:09,DJI_20260401133809_0159_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","44.4","13.3765","1.60000",Alta,"-12.7","8.9658","15371","51513",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133809_0159_V.JPG,"0.000","161.9","0.033","12.8782",NULL,,"0.0",RtkAlt,,"-18.10","0.03154","+0.20","1.0","48.2","202604011338",WGS-84,"0.01183",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"200","0.2766","-22.20",,"0.0",,"0.0","+985.868","0.0","+186.064",.JPG,"0.002","0.01175",2026-04-01T16:38:28.398888,"0.0","0.132","0.000","11.9366","0.0000000","90","50","13.35","99.882","(600.826, 450.1643)",,"2.97","9.6724","0.0","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","4.2",,,"1","13.3765","1",Unknown,"(13.0, 39.0, 31.5465)","2","4.0","001","(45.0, 38.0, 14.3894)",DJI_202604011322_001_m2,
160,986.017,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"+162.00",False,Normal,"+180.00",MPO_RGB,RTK,M3E,"1338",,Daylight,"0.149","3956","75","0.0","110.8","0.000","0.0548",2026:04:01 13:38:13,DJI_20260401133813_0160_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","0.075","14.9265","1.00000",Alta,"-14.2","8.9658","15371","51514",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133813_0160_V.JPG,"0.000","162.0","0.0373","12.8785",NULL,,"0.0",RtkAlt,,"-17.80","0.03138","+0.70","1.0","53.7","202604011338",WGS-84,"0.01188",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"200","0.3086","-20.80",,"0.0",,"0.0","+986.017","0.0","+186.207",.JPG,"0.002","0.01171",2026-04-01T16:38:31.820442,"0.0","0.149","0.000","11.9366","0.0000000","90","50","13.43","99.995","(600.9168, 450.2324)",,"2.97","9.6738","0.2","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-90.00","4.6",,,"1","14.9265","1",Unknown,"(13.0, 39.0, 33.0762)","2","4.0","001","(45.0, 38.0, 13.8754)",DJI_202604011322_001_m2,
161,985.878,"20260401","001",m2,DJI_202604011322_001_m2,NULL,F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2,"+162.00",False,Normal,"+0.00",MPO_RGB,RTK,M3E,"1338",,Daylight,"0.139","3956","75","0.0","111.7","0.000","0.0032",2026:04:01 13:38:16,DJI_20260401133816_0161_V.JPG,"72.0",493ON344AB04YQ,"2.8","20260401","59.9667","14.8314","1.20000",Alta,"-14.1","8.9658","15371","51515",F:\AGROCERRADO\Faz Talisma Correntina\INPUT\20260401\M3E\DJI_202604011322_001_m2\DJI_20260401133816_0161_V.JPG,"0.000","162.0","0.0463","12.8788",NULL,,"0.0",RtkAlt,,"+162.30","0.03131","+0.80","1.0","53.4","202604011338",WGS-84,"0.01185",,"100.0",,M3E,m2,True,"0.0000000","55",,"0",1581F5FH82577002N061,"72.0",,"220","0.3067","-21.80",,"0.0",,"0.0","+985.878","0.0","+186.085",.JPG,"0.002","0.01170",2026-04-01T16:38:35.115015,"0.0","0.139","0.000","11.9366","0.0000000","90","50","13.58","99.9963","(600.8321, 450.1689)",,"2.97","9.6725","0.3","5280",11.09.08.24,"(0.24, 0.24, 2.8, 11.0)","12.29","2.97","-89.90","4.6",,,"1","14.8314","1",Unknown,"(13.0, 39.0, 34.599)","2","3.0","001","(45.0, 38.0, 13.3663)",DJI_202604011322_001_m2,
